APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
1.9,0.9,4.6,.498,11.8,.523,11.4,21.7,.222,0.4,2.0,23.8,.757,4.3,5.7,3.3,65,65,2142,2.8,109,28.4,1.5,1.9,7.4,T.J. Warren,24,T.J. Warren,SF
1.5,1.0,8.0,.347,5.2,.320,1.7,5.2,.362,3.6,9.9,15.1,1.000,1.7,1.7,6.3,17,0,228,0.0,98,15.7,0.8,1.3,8.0,Travis Wear,27,Travis Wear,SF
1.6,0.0,6.5,.250,2.4,.400,0.8,2.0,.211,1.6,7.7,9.7,,0.0,0.0,4.0,10,0,120,3.2,81,6.5,0.4,1.6,9.7,James Webb,24,James Webb,SF
4.6,1.1,5.7,.442,4.0,.469,3.2,6.7,.364,0.8,2.3,9.0,.800,1.7,2.1,5.9,18,0,237,1.7,100,10.5,3.8,3.2,7.4,Briante Weber,25,Briante Weber,PG
5.4,1.3,6.3,.409,3.8,.385,2.1,5.4,.444,1.7,3.8,9.2,1.000,1.7,1.7,7.5,13,0,118,1.3,107,10.8,4.2,2.9,7.5,Briante Weber,25,Briante Weber,PG
3.8,0.8,5.1,.476,4.2,.526,4.2,8.1,.000,0.0,0.8,8.9,.667,1.7,2.5,4.2,5,0,119,2.1,92,10.2,3.4,3.4,7.2,Briante Weber,25,Briante Weber,PG
6.7,3.6,8.4,.571,10.4,.576,10.3,17.8,.375,0.1,0.4,18.2,.759,2.9,3.8,5.8,73,0,999,3.1,113,23.9,2.3,3.9,11.5,David West,37,David West,C
14.0,0.3,11.1,.449,12.9,.485,11.2,23.2,.298,1.7,5.6,28.7,.737,7.1,9.6,3.4,80,80,2914,2.6,109,34.5,2.5,6.5,13.7,Russell Westbrook,29,Russell Westbrook,PG
1.4,0.2,7.0,.342,5.8,.292,1.6,5.6,.367,4.2,11.5,17.1,.250,0.2,0.9,2.8,15,0,209,0.9,88,16.1,0.7,1.9,7.9,Andrew White,24,Andrew White,SF
3.3,1.1,7.6,.485,5.8,.400,2.9,7.3,.615,2.9,4.7,12.0,.700,5.1,7.3,2.9,17,0,139,1.8,123,19.6,1.5,2.2,9.5,Derrick White,23,Derrick White,PG
1.3,0.6,5.0,.438,4.4,.600,1.9,3.1,.364,2.5,6.9,10.0,.667,1.3,1.9,3.8,6,4,80,1.9,120,12.6,0.6,0.6,6.9,Okaro White,25,Okaro White,PF
5.4,0.5,5.9,.465,10.8,.485,8.9,18.3,.389,1.9,4.9,23.2,.684,3.5,5.1,6.2,16,0,180,1.1,90,27.0,2.2,6.5,7.0,Isaiah Whitehead,22,Isaiah Whitehead,PG
2.0,3.5,16.3,.540,11.5,.538,11.4,21.2,1.000,0.1,0.1,21.3,.703,4.7,6.7,4.8,54,54,1364,6.4,111,27.8,1.4,3.4,22.7,Hassan Whiteside,28,Hassan Whiteside,C
2.7,0.9,4.6,.438,9.6,.475,7.7,16.1,.331,1.9,5.7,21.8,.643,3.4,5.3,2.7,82,82,2979,1.4,101,24.4,1.5,2.3,6.0,Andrew Wiggins,22,Andrew Wiggins,SF
2.9,0.0,13.2,.250,1.5,.000,0.0,2.9,.500,1.5,2.9,5.9,.500,1.5,2.9,5.9,5,0,33,2.9,119,5.9,1.5,0.0,16.2,Jacob Wiley,23,Jacob Wiley,PF
3.0,0.3,3.6,.333,4.3,.429,3.0,6.9,.222,1.3,5.9,12.8,.750,1.0,1.3,2.3,19,1,152,1.6,89,10.9,0.7,1.6,5.3,Damien Wilkins,38,Damien Wilkins,SF
5.5,0.7,13.0,.389,4.8,.389,4.8,12.3,,0.0,0.0,12.3,.667,4.1,6.2,8.9,5,0,70,2.1,86,13.7,3.4,4.8,15.0,Alan Williams,25,Alan Williams,PF
3.0,0.9,3.0,.442,6.0,.546,4.5,8.2,.282,1.5,5.4,13.5,.813,0.9,1.1,4.3,38,17,707,0.8,105,14.4,2.1,1.4,3.9,C.J. Williams,27,C.J. Williams,SG
0.0,0.0,5.3,.250,5.3,.500,5.3,10.6,.000,0.0,10.6,21.3,,0.0,0.0,0.0,2,0,9,0.0,55,10.6,0.0,0.0,5.3,Derrick Williams,26,Derrick Williams,PF
7.8,0.4,3.0,.435,10.9,.484,7.4,15.4,.359,3.5,9.7,25.1,.880,8.1,9.2,2.0,79,19,2589,0.8,112,33.5,1.6,4.4,3.7,Lou Williams,31,Lou Williams,SG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3,0.9,7.2,.458,6.3,.512,3.2,6.3,.413,3.1,7.4,13.7,.829,2.5,3.0,2.8,78,78,2006,1.8,118,18.1,1.4,1.6,9.0,Marvin Williams,31,Marvin Williams,PF
0.0,0.0,4.6,.333,9.1,1.000,4.6,4.6,.200,4.6,22.8,27.4,,0.0,0.0,4.6,3,0,11,0.0,70,22.8,0.0,4.6,4.6,Matt Williams,24,Matt Williams,SG
2.6,0.6,6.6,.468,8.2,.563,6.5,11.5,.289,1.8,6.1,17.6,.667,3.2,4.8,5.5,21,1,307,3.6,105,21.5,3.2,3.1,10.2,Troy Williams,23,Troy Williams,SF
2.9,0.0,8.7,.222,5.8,.500,5.8,11.6,.000,0.0,14.5,26.0,.333,2.9,8.7,5.8,4,0,17,2.9,59,14.5,2.9,2.9,11.6,Troy Williams,23,Troy Williams,SF
2.6,0.7,6.5,.490,8.4,.567,6.5,11.5,.333,1.9,5.6,17.1,.704,3.2,4.6,5.5,17,1,290,3.6,109,21.9,3.2,3.1,10.1,Troy Williams,23,Troy Williams,SF
2.1,0.7,5.6,.563,6.3,.636,4.9,7.7,.400,1.4,3.5,11.2,.500,0.7,1.4,4.9,22,0,71,1.4,104,14.8,2.1,2.8,7.0,D.J. Wilson,21,D.J. Wilson,PF
1.8,1.4,5.1,.469,6.7,.611,2.0,3.2,.429,4.8,11.2,14.4,.500,0.4,0.7,6.0,15,10,274,0.5,118,18.6,0.9,1.4,5.7,Jamil Wilson,27,Jamil Wilson,SF
4.4,1.0,9.1,.424,6.2,.440,4.7,10.7,.380,1.5,3.9,14.6,.635,2.0,3.1,4.2,68,25,1680,1.9,101,15.8,1.6,2.3,11.1,Justise Winslow,21,Justise Winslow,PF
0.0,3.9,11.6,.375,7.7,.667,5.1,7.7,.200,2.6,12.9,20.6,.500,1.3,2.6,3.9,9,0,39,1.3,80,19.3,0.0,2.6,12.9,Jeff Withey,27,Jeff Withey,C
2.6,0.0,2.6,.167,2.6,.167,2.6,15.8,,0.0,0.0,15.8,,0.0,0.0,2.6,5,0,19,2.6,58,5.3,0.0,0.0,5.3,Nate Wolters,26,Nate Wolters,PG
1.7,3.4,8.2,.578,7.8,.578,7.8,13.5,,0.0,0.0,13.5,.636,2.8,4.4,4.2,28,1,381,4.4,124,18.4,1.7,1.1,12.6,Brandan Wright,30,Brandan Wright,PF
1.8,3.5,8.4,.576,7.9,.576,7.9,13.7,,0.0,0.0,13.7,.636,2.9,4.6,4.0,27,1,366,4.4,124,18.7,1.8,1.1,12.8,Brandan Wright,30,Brandan Wright,PF
0.0,3.3,3.3,.667,6.6,.667,6.6,9.8,,0.0,0.0,9.8,,0.0,0.0,9.8,1,0,15,3.3,144,13.1,0.0,0.0,6.6,Brandan Wright,30,Brandan Wright,PF
6.9,1.1,5.3,.465,6.9,.520,5.0,9.6,.366,1.9,5.3,14.9,.829,3.3,4.0,2.8,69,4,1433,1.5,116,19.1,2.5,2.7,6.8,Delon Wright,25,Delon Wright,PG
3.4,1.1,7.4,.426,5.5,.583,3.0,5.1,.324,2.6,7.9,13.0,.682,3.2,4.7,4.9,33,4,235,3.6,111,16.8,0.9,2.6,11.1,Guerschon Yabusele,22,Guerschon Yabusele,PF
1.6,0.0,1.6,.357,3.9,.500,1.6,3.2,.300,2.4,7.9,11.0,.667,3.2,4.7,3.2,6,0,61,0.0,106,13.4,0.0,0.8,1.6,James Young,22,James Young,SG
3.5,0.1,4.6,.430,7.2,.458,4.9,10.7,.379,2.2,5.9,16.7,.759,2.0,2.6,3.5,53,1,558,1.1,102,18.5,1.3,2.3,5.6,Joe Young,25,Joe Young,PG
1.2,0.2,3.6,.412,7.0,.481,2.7,5.6,.377,4.3,11.3,16.9,.862,1.9,2.2,3.5,80,8,1393,0.7,106,20.1,1.3,1.3,4.3,Nick Young,32,Nick Young,SG
2.9,0.7,6.3,.487,8.1,.531,7.0,13.1,.320,1.1,3.5,16.6,.598,1.1,1.8,3.4,81,81,2607,3.5,108,18.3,2.6,2.0,9.8,Thaddeus Young,29,Thaddeus Young,PF
2.4,1.6,8.6,.545,6.6,.542,6.5,11.9,.667,0.2,0.2,12.1,.718,4.7,6.6,6.3,33,0,627,5.2,119,18.1,1.1,2.6,13.8,Cody Zeller,25,Cody Zeller,C
2.1,1.5,8.6,.560,8.3,.578,7.8,13.5,.357,0.4,1.2,14.8,.722,2.5,3.5,5.6,66,34,1109,4.9,118,19.5,0.7,2.1,13.5,Tyler Zeller,28,Tyler Zeller,C
1.9,1.5,9.0,.546,8.6,.567,7.9,14.0,.385,0.7,1.8,15.8,.667,2.8,4.1,5.4,42,33,703,4.4,113,20.7,0.6,2.4,13.4,Tyler Zeller,28,Tyler Zeller,C
2.3,1.7,7.9,.590,7.6,.602,7.6,12.7,.000,0.0,0.2,12.9,.895,2.1,2.3,5.9,24,1,406,5.8,130,17.3,0.9,1.5,13.6,Tyler Zeller,28,Tyler Zeller,C
2.7,0.9,7.0,.346,4.8,.355,2.6,7.3,.336,2.2,6.5,13.9,.760,1.1,1.5,5.1,54,12,824,0.8,84,12.9,1.2,2.5,7.8,Paul Zipser,23,Paul Zipser,SF
1.1,3.0,8.2,.731,11.2,.731,11.2,15.3,,0.0,0.0,15.3,.724,4.8,6.6,6.9,32,2,214,5.5,137,27.2,0.5,2.5,13.7,Ante Žižić,21,Ante Žižić,C
2.9,1.8,9.1,.500,7.1,.504,7.1,14.1,.000,0.0,0.1,14.2,.765,4.6,6.0,5.5,43,0,410,5.3,111,18.8,0.9,3.0,14.4,Ivica Zubac,20,Ivica Zubac,C
